"position","const","created","modified","description","Title","Title type","Directors","RDLongoria rated","IMDb Rating","Runtime (mins)","Year","Genres","Num. Votes","Release Date (month/day/year)","URL"
"469","tt0482546","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","Miss Potter","Feature Film","Chris Noonan","","7.0","88","2006","biography, drama, romance","23661","2006-12-03","http://www.imdb.com/title/tt0482546/"
"470","tt0412080","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","The World's Fastest Indian","Feature Film","Roger Donaldson","7","7.9","127","2005","biography, drama, sport","43812","2005-09-10","http://www.imdb.com/title/tt0412080/"
"471","tt1183919","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","Marley","Documentary","Kevin Macdonald","","8.0","144","2012","documentary, biography, music","10771","2012-02-12","http://www.imdb.com/title/tt1183919/"
"472","tt1155592","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","Man on Wire","Documentary","James Marsh","","7.9","94","2008","documentary, biography, crime, history, thriller","39758","2008-01-22","http://www.imdb.com/title/tt1155592/"
"473","tt0096316","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","Tucker: The Man and His Dream","Feature Film","Francis Ford Coppola","8","6.9","110","1988","biography, drama, history","11686","1988-08-12","http://www.imdb.com/title/tt0096316/"
"474","tt0120788","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","Permanent Midnight","Feature Film","David Veloz","","6.3","88","1998","biography, drama, romance","5992","1998-09-12","http://www.imdb.com/title/tt0120788/"
"475","tt0893382","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","Shine a Light","Documentary","Martin Scorsese","","7.2","122","2008","documentary, biography, music","9579","2008-02-07","http://www.imdb.com/title/tt0893382/"
"476","tt0074781","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","Leadbelly","Feature Film","Gordon Parks","","7.2","126","1976","biography, drama, music","343","1976-05-28","http://www.imdb.com/title/tt0074781/"
"477","tt0068156","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","1776","Feature Film","Peter H. Hunt","","7.6","141","1972","drama, family, history, musical","6202","1972-11-09","http://www.imdb.com/title/tt0068156/"
"478","tt0082432","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","Gallipoli","Feature Film","Peter Weir","8","7.5","110","1981","adventure, drama, history, war","29613","1981-08-13","http://www.imdb.com/title/tt0082432/"
"479","tt0913968","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","The Warlords","Feature Film","Peter Chan, Wai Man Yip","","7.1","126","2007","action, drama, history, romance, war","22747","2007-12-12","http://www.imdb.com/title/tt0913968/"
"480","tt1260680","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","Pathfinders: In the Company of Strangers","Feature Film","Curt A. Sindelar","","3.6","100","2011","action, drama, history, war","1076","2011-01-11","http://www.imdb.com/title/tt1260680/"
"481","tt0075177","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","Sebastiane","Feature Film","Paul Humfress, Derek Jarman","","6.1","86","1976","drama, history","1807","1976-12","http://www.imdb.com/title/tt0075177/"
"482","tt0180793","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","The Last September","Feature Film","Deborah Warner","","6.1","103","1999","drama, history, romance","673","1999-05-16","http://www.imdb.com/title/tt0180793/"
"483","tt1510938","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","The Sunset Limited","TV Movie","Tommy Lee Jones","","7.4","91","2011","drama","21065","2011-02-12","http://www.imdb.com/title/tt1510938/"
"484","tt1742683","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","Too Big to Fail","TV Movie","Curtis Hanson","6","7.4","99","2011","drama, history, news","11088","2011-05-23","http://www.imdb.com/title/tt1742683/"
"485","tt1019454","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","Taking Chance","TV Movie","Ross Katz","","7.5","77","2009","drama, war","10614","2009-01-16","http://www.imdb.com/title/tt1019454/"
"486","tt0847182","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","Mansfield Park","TV Movie","Iain B. MacDonald","","6.3","120","2007","drama","5020","2007-03-18","http://www.imdb.com/title/tt0847182/"
"487","tt0100797","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","Too Young to Die?","TV Movie","Robert Markowitz","","5.9","92","1990","drama, crime","2972","1990-02-26","http://www.imdb.com/title/tt0100797/"
"488","tt0092978","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","Escape from Sobibor","TV Movie","Jack Gold","","7.5","143","1987","drama, history, war","6119","1987-04-12","http://www.imdb.com/title/tt0092978/"
"489","tt0074236","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","The Boy in the Plastic Bubble","TV Movie","Randal Kleiser","","5.7","96","1976","biography, drama, romance","3411","1976-11-12","http://www.imdb.com/title/tt0074236/"
"490","tt1132623","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","You Don't Know Jack","TV Movie","Barry Levinson","","7.7","134","2010","biography, drama","21767","2010-04-14","http://www.imdb.com/title/tt1132623/"
"491","tt0423455","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","Hemingway & Gellhorn","TV Movie","Philip Kaufman","","6.3","155","2012","biography, drama, romance","6568","2012-05-25","http://www.imdb.com/title/tt0423455/"
"492","tt0758751","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","Grey Gardens","TV Movie","Michael Sucsy","","7.5","104","2009","biography, drama","7292","2009-04-18","http://www.imdb.com/title/tt0758751/"
"493","tt1000771","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","Recount","TV Movie","Jay Roach","","7.5","116","2008","drama, history","9970","2008-05-25","http://www.imdb.com/title/tt1000771/"
"494","tt2039333","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","Endeavour: Pilot","TV Episode","Colm McCarthy","4","8.3","98","2012","crime, drama, mystery","3602","2012-01-02","http://www.imdb.com/title/tt2039333/"
"495","tt2797618","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","Betas: Pilot","TV Episode","Michael Lehmann","","6.8","27","2013","comedy","515","2013-04-19","http://www.imdb.com/title/tt2797618/"
"496","tt1117646","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","The Special Relationship","TV Movie","Richard Loncraine","","6.8","93","2010","drama, history","3498","2010-05-29","http://www.imdb.com/title/tt1117646/"
"497","tt0102585","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","Omen IV: The Awakening","TV Movie","Jorge Montesi, Dominique Othenin-Girard","","3.9","97","1991","horror, mystery, thriller","4543","1991-05-20","http://www.imdb.com/title/tt0102585/"
"498","tt0116528","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","Hidden in Silence","TV Movie","Richard A. Colla","","7.6","90","1996","drama","315","1996-03-06","http://www.imdb.com/title/tt0116528/"
"499","tt0103266","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","Wildflower","TV Movie","Diane Keaton","","7.3","120","1991","drama, romance","937","1991-12-03","http://www.imdb.com/title/tt0103266/"
"500","tt2049483","Wed Feb 25 14:43:16 2015","Wed Feb 25 14:43:16 2015","","King Lear","TV Movie","Trevor Nunn","","7.6","156","2008","drama","297","2008-12-25","http://www.imdb.com/title/tt2049483/"
"501","tt0109417","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","China Moon","Feature Film","John Bailey","","6.2","99","1994","crime, mystery, romance, thriller","4187","1994-01","http://www.imdb.com/title/tt0109417/"
"502","tt0200427","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","Diamond Men","Feature Film","Daniel M. Cohen","","7.1","100","2000","drama","1432","2000-10","http://www.imdb.com/title/tt0200427/"
"503","tt0071431","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","Let Sleeping Corpses Lie","Feature Film","Jorge Grau","","6.9","95","1974","horror, sci_fi","5521","1974-09-30","http://www.imdb.com/title/tt0071431/"
"504","tt0200530","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","Chuck & Buck","Feature Film","Miguel Arteta","","6.6","96","2000","comedy, drama","4648","2000-01-21","http://www.imdb.com/title/tt0200530/"
"505","tt0119988","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","Caught Up","Feature Film","Darin Scott","","5.4","97","1998","crime, drama, thriller","698","1998-02-27","http://www.imdb.com/title/tt0119988/"
"506","tt0070287","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","The Last American Hero","Feature Film","Lamont Johnson","","6.3","95","1973","drama, sport","1075","1973-07-27","http://www.imdb.com/title/tt0070287/"
"507","tt0089009","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","Defense of the Realm","Feature Film","David Drury","","6.7","96","1986","thriller","1517","1986-01-24","http://www.imdb.com/title/tt0089009/"
"508","tt0070061","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","Love & Anarchy","Feature Film","Lina Wertmüller","","8.0","124","1973","comedy, drama, romance","1437","1973-02-23","http://www.imdb.com/title/tt0070061/"
"509","tt0066982","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","Demons of the Mind","Feature Film","Peter Sykes","","5.5","89","1972","horror, thriller","901","1972-11-05","http://www.imdb.com/title/tt0066982/"
"510","tt0066454","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","Three Sisters","Feature Film","Laurence Olivier, John Sichel","","6.7","165","1970","drama","247","1970-11-02","http://www.imdb.com/title/tt0066454/"
"511","tt0068950","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","The Seduction of Mimi","Feature Film","Lina Wertmüller","","7.6","121","1972","comedy, drama","1120","1972-02-19","http://www.imdb.com/title/tt0068950/"
"512","tt0076125","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","The Happy Hooker Goes to Washington","Feature Film","William A. Levey","","2.7","89","1977","comedy","345","1977-07-15","http://www.imdb.com/title/tt0076125/"
"513","tt0448993","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","The Art of Travel","Feature Film","Thomas Whelan","","6.4","100","2008","adventure","2005","2008-01-08","http://www.imdb.com/title/tt0448993/"
"514","tt0343788","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","The Hillz","Video","Saran","","2.6","91","2004","crime, drama","6183","2004-06-25","http://www.imdb.com/title/tt0343788/"
"515","tt0103927","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","Carry on Columbus","Feature Film","Gerald Thomas","","2.9","91","1992","action, adventure, comedy, romance","1726","1992-10-02","http://www.imdb.com/title/tt0103927/"
"516","tt0320193","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","Oasis","Feature Film","Chang-dong Lee","","8.0","133","2002","drama, romance","5416","2002-08-09","http://www.imdb.com/title/tt0320193/"
"517","tt0072260","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","The Teacher","Feature Film","Hikmet Avedis","","4.9","98","1974","drama, thriller","626","1974-05-29","http://www.imdb.com/title/tt0072260/"
"518","tt0068863","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","Lisa and the Devil","Feature Film","Mario Bava","","6.4","95","1973","horror","2599","1973-05-09","http://www.imdb.com/title/tt0068863/"
"519","tt0074475","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","Embryo","Feature Film","Ralph Nelson","","5.0","104","1976","horror, sci_fi","900","1976-05-21","http://www.imdb.com/title/tt0074475/"
"520","tt0070752","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","Superchick","Feature Film","Ed Forsyth","","3.2","94","1973","action, comedy","335","1973-09","http://www.imdb.com/title/tt0070752/"
"521","tt0075343","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","Track of the Moon Beast","Feature Film","Dick Ashe","","2.1","90","1976","horror, sci_fi","2911","1976","http://www.imdb.com/title/tt0075343/"
"522","tt0096288","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","Landscape in the Mist","Feature Film","Theodoros Angelopoulos","","8.0","127","1988","drama","4085","1988-09-10","http://www.imdb.com/title/tt0096288/"
"523","tt0475783","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","Welcome to Dongmakgol","Feature Film","Kwang-Hyun Park","","7.8","133","2005","comedy, drama, war","4947","2005-08-04","http://www.imdb.com/title/tt0475783/"
"524","tt0281718","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","Friend","Feature Film","Kyung-taek Kwak","","7.4","113","2001","crime, drama","3776","2001-03-31","http://www.imdb.com/title/tt0281718/"
"525","tt0105652","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","Pushing Hands","Feature Film","Ang Lee","","7.4","105","1992","comedy, drama","2475","1992-02","http://www.imdb.com/title/tt0105652/"
"526","tt1535491","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","Secret Reunion","Feature Film","Hun Jang","","7.0","116","2010","drama, thriller","2422","2010-02-04","http://www.imdb.com/title/tt1535491/"
"527","tt0074703","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","J.D.'s Revenge","Feature Film","Arthur Marks","","6.0","96","1976","action, horror, thriller","577","1976-08-25","http://www.imdb.com/title/tt0074703/"
"528","tt0078259","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","The Shout","Feature Film","Jerzy Skolimowski","","6.8","86","1978","horror, drama","2288","1978-05-19","http://www.imdb.com/title/tt0078259/"
"529","tt0081613","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","The Tempest","Feature Film","Derek Jarman","","6.6","95","1979","drama","676","1979-09-13","http://www.imdb.com/title/tt0081613/"
"530","tt0088960","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","Creator","Feature Film","Ivan Passer","","6.1","107","1985","comedy, romance, sci_fi","2504","1985-09-20","http://www.imdb.com/title/tt0088960/"
"531","tt0071275","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","Rabid Dogs","Feature Film","Mario Bava","","7.6","96","1974","crime, drama, thriller","2866","1974","http://www.imdb.com/title/tt0071275/"
"532","tt0071566","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","Gold","Feature Film","Peter Hunt","","5.7","120","1974","adventure, thriller","1302","1974-09-05","http://www.imdb.com/title/tt0071566/"
"533","tt0069994","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","The Forgotten","Feature Film","S.F. Brownrigg","","5.2","89","1973","horror, thriller","2144","1973-05-16","http://www.imdb.com/title/tt0069994/"
"534","tt0071396","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","Messiah of Evil","Feature Film","Willard Huyck","","6.6","90","1973","horror","1733","1973","http://www.imdb.com/title/tt0071396/"
"535","tt0071721","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","Klansman","Feature Film","Terence Young","","4.9","112","1974","crime, drama, thriller","835","1974-10-25","http://www.imdb.com/title/tt0071721/"
"536","tt0067321","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","Lady Frankenstein","Feature Film","Mel Welles","","4.9","93","1971","horror","1151","1971-10-22","http://www.imdb.com/title/tt0067321/"
"537","tt0073634","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","The Romantic Englishwoman","Feature Film","Joseph Losey","","6.3","116","1975","comedy, drama","823","1975-06-11","http://www.imdb.com/title/tt0073634/"
"538","tt0073663","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","Le Sauvage","Feature Film","Jean-Paul Rappeneau","","6.7","107","1975","adventure, comedy, drama, romance","1086","1975-11-26","http://www.imdb.com/title/tt0073663/"
"539","tt0074228","Wed Feb 25 14:43:48 2015","Wed Feb 25 14:43:48 2015","","Bobbie Jo and the Outlaw","Feature Film","Mark L. Lester","","5.1","88","1976","crime, drama","412","1976-03","http://www.imdb.com/title/tt0074228/"
"540","tt0096046","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Scarecrows","Feature Film","William Wesley","","5.6","83","1988","horror, thriller","3046","1988-09-28","http://www.imdb.com/title/tt0096046/"
"541","tt0070834","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Trip with the Teacher","Feature Film","Earl Barton","","4.0","91","1975","thriller","902","1975-03","http://www.imdb.com/title/tt0070834/"
"542","tt0072067","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Act of Vengeance","Feature Film","Robert Kelljchian","","5.6","90","1974","crime, drama, horror, thriller","477","1974-08-18","http://www.imdb.com/title/tt0072067/"
"543","tt0081975","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Absolution","Feature Film","Anthony Page","","6.5","95","1978","drama, mystery, thriller","804","1978-12","http://www.imdb.com/title/tt0081975/"
"544","tt0075086","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","The Pom Pom Girls","Feature Film","Joseph Ruben","","5.0","89","1976","comedy, romance","608","1976-05","http://www.imdb.com/title/tt0075086/"
"545","tt0071155","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","The Apprenticeship of Duddy Kravitz","Feature Film","Ted Kotcheff","","6.9","120","1974","comedy, drama","1515","1974-04-11","http://www.imdb.com/title/tt0071155/"
"546","tt0073637","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Rosebud","Feature Film","Otto Preminger","","5.0","126","1975","action, adventure, drama, thriller","513","1975-03-24","http://www.imdb.com/title/tt0073637/"
"547","tt0068452","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Deadhead Miles","Feature Film","Vernon Zimmerman","","5.6","93","1973","comedy","156","1973","http://www.imdb.com/title/tt0068452/"
"548","tt0070770","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Tales That Witness Madness","Feature Film","Freddie Francis","","5.7","90","1973","horror","788","1973-10-31","http://www.imdb.com/title/tt0070770/"
"549","tt0069738","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","The Asphyx","Feature Film","Peter Newbrook","","6.3","99","1972","horror, sci_fi","1512","1972-12-05","http://www.imdb.com/title/tt0069738/"
"550","tt0073345","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","The Man in the Glass Booth","Feature Film","Arthur Hiller","","7.4","117","1975","drama","775","1975-01-27","http://www.imdb.com/title/tt0073345/"
"551","tt0071338","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Cockfighter","Feature Film","Monte Hellman","","7.3","83","1974","drama","1462","1974-08","http://www.imdb.com/title/tt0071338/"
"552","tt0071780","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Lovin' Molly","Feature Film","Sidney Lumet","","5.9","98","1974","drama, romance","322","1974-04-14","http://www.imdb.com/title/tt0071780/"
"553","tt0070107","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Ginger in the Morning","Feature Film","Gordon Wiles","","5.4","90","1974","comedy, drama, romance","177","1974-07","http://www.imdb.com/title/tt0070107/"
"554","tt0077327","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","China 9, Liberty 37","Feature Film","Monte Hellman, Tony Brandt","","6.1","102","1978","western","718","1978-08-04","http://www.imdb.com/title/tt0077327/"
"555","tt0085892","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","The Man Who Wasn't There","Feature Film","Bruce Malmuth","","3.5","111","1983","action, adventure, comedy, fantasy, romance, sci_fi","384","1983-08-12","http://www.imdb.com/title/tt0085892/"
"556","tt0131624","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","UFO: Target Earth","Feature Film","Michael A. de Gaetano","","2.4","80","1974","sci_fi","253","1974-09","http://www.imdb.com/title/tt0131624/"
"557","tt0076518","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Rulers of the City","Feature Film","Fernando Di Leo","","6.0","88","1976","crime, thriller","543","1976-12-03","http://www.imdb.com/title/tt0076518/"
"558","tt0078924","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","C.H.O.M.P.S.","Feature Film","Don Chaffey","","4.8","89","1979","comedy, family, sci_fi","592","1979-12-21","http://www.imdb.com/title/tt0078924/"
"559","tt0083936","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Fighting Back","Feature Film","Lewis Teague","","6.0","98","1982","action, crime, drama","350","1982-05-21","http://www.imdb.com/title/tt0083936/"
"560","tt0095726","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","A New Life","Feature Film","Alan Alda","","5.8","104","1988","comedy","383","1988-03-25","http://www.imdb.com/title/tt0095726/"
"561","tt0453729","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Iqbal","Feature Film","Nagesh Kukunoor","5","8.2","132","2005","drama","8429","2005-08-26","http://www.imdb.com/title/tt0453729/"
"562","tt0448621","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Maraton","Feature Film","Yoon-Chul Chung","","7.9","117","2005","biography, drama, sport","1746","2005-01-27","http://www.imdb.com/title/tt0448621/"
"563","tt0078913","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Buffet Froid","Feature Film","Bertrand Blier","","7.7","89","1979","comedy, crime","3388","1979-12-19","http://www.imdb.com/title/tt0078913/"
"564","tt0069671","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Abhimaan","Feature Film","Hrishikesh Mukherjee","","8.0","122","1973","drama, musical","1912","1973-07-27","http://www.imdb.com/title/tt0069671/"
"565","tt0457007","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Crying Fist","Feature Film","Seung-wan Ryoo","","7.5","134","2005","drama, sport","2339","2005-04-01","http://www.imdb.com/title/tt0457007/"
"566","tt0078907","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Les bronzés font du ski","Feature Film","Patrice Leconte","","7.5","90","1979","comedy","5291","1979-11-22","http://www.imdb.com/title/tt0078907/"
"567","tt0113557","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Zero Kelvin","Feature Film","Hans Petter Moland","","7.4","118","1995","drama","1461","1995-09-29","http://www.imdb.com/title/tt0113557/"
"568","tt0855729","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Times and Winds","Feature Film","Reha Erdem","","7.4","111","2006","drama","2848","2006-09-10","http://www.imdb.com/title/tt0855729/"
"569","tt0287471","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Late Marriage","Feature Film","Dover Koshashvili","","7.2","102","2001","comedy, drama, romance","2561","2001-05-17","http://www.imdb.com/title/tt0287471/"
"570","tt0311913","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Chinese Odyssey 2002","Feature Film","Jeffrey Lau","","7.1","97","2002","comedy, romance, action","1976","2002-02-06","http://www.imdb.com/title/tt0311913/"
"571","tt0073756","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","The Streetfighter","Feature Film","Shigehiro Ozawa","","7.1","91","1974","action, crime, thriller","3594","1974-02-02","http://www.imdb.com/title/tt0073756/"
"572","tt0088009","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","A Year of the Quiet Sun","Feature Film","Krzysztof Zanussi","","7.4","106","1984","drama, romance, war","660","1984-09","http://www.imdb.com/title/tt0088009/"
"573","tt0113658","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Lilian's Story","Feature Film","Jerzy Domaradzki","","7.0","94","1996","drama","198","1996-05-09","http://www.imdb.com/title/tt0113658/"
"574","tt0076815","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Thieves","Feature Film","John Berry","","5.2","92","1977","comedy, drama","78","1977-02-11","http://www.imdb.com/title/tt0076815/"
"575","tt1583753","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","The Comedian at The Friday","Feature Film","Brett Ryan Bonowicz","","6.6","93","2010","drama","22","2010","http://www.imdb.com/title/tt1583753/"
"576","tt2521086","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Attack of La Niña","Feature Film","Scott Gaffney, Murray Wais","","7.8","73","2011","sport","54","2011","http://www.imdb.com/title/tt2521086/"
"577","tt0395269","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Sk8 Life","Feature Film","Wyeth Clarkson","","5.8","85","2006","drama","38","2006","http://www.imdb.com/title/tt0395269/"
"578","tt0823174","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","The Fall of '55","Feature Film","Seth Randal","","6.2","82","2006","crime, drama, mystery","28","2006-06-10","http://www.imdb.com/title/tt0823174/"
"579","tt0992991","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Cathedral Park","Feature Film","Vincent Caldoni","","7.5","80","2007","drama, war","38","2007-04-01","http://www.imdb.com/title/tt0992991/"
"580","tt1082815","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","A Jersey Christmas","Feature Film","James Villemaire, Eric Weber","","5.4","81","2008","comedy","38","2008-09-27","http://www.imdb.com/title/tt1082815/"
"581","tt1830497","Wed Feb 25 14:43:49 2015","Wed Feb 25 14:43:49 2015","","Best Day Ever: Aiden Kesler 1994-2011","Feature Film","Mike Coleman, Eric Johnson","","6.4","78","2011","comedy, drama","14","2011","http://www.imdb.com/title/tt1830497/"
"582","tt1303235","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","Blue Ridge","Feature Film","Vince Sweeney","5","6.4","90","2014","comedy, drama","105","2014-06-20","http://www.imdb.com/title/tt1303235/"
"583","tt0073029","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","Galileo","Feature Film","Joseph Losey","","6.8","145","1975","biography, drama","330","1975-01-27","http://www.imdb.com/title/tt0073029/"
"584","tt0413615","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","Unforgivable Blackness: The Rise and Fall of Jack Johnson","Documentary","Ken Burns","7","8.4","214","2004","documentary, biography, sport","1011","2004-09-04","http://www.imdb.com/title/tt0413615/"
"585","tt0306355","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","Mark Twain","Documentary","Ken Burns","6","8.4","212","2001","documentary, biography","520","2001-11-10","http://www.imdb.com/title/tt0306355/"
"586","tt0085905","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","Marlene","Documentary","Maximilian Schell","","7.6","94","1984","documentary, biography","577","1984-01-13","http://www.imdb.com/title/tt0085905/"
"587","tt0202471","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","Michael Jordan: His Airness","Documentary","Larry Weitzman","","7.9","55","1999","documentary, biography, sport","420","1999","http://www.imdb.com/title/tt0202471/"
